client_id,city,channel,promotor_id,yearly_volume,yearly_income,yearly_number_of_orders,median_ticket,prom_contacts_month,frequency,efficiency,logistics_cost,visit_cost,total_cost
135183943,Almeria,HR,525968071,418.29999999999995,733.02,10,72.56,2,1.0,2.4,100,360,460
135221450,Valencia,HR,327176535,12929.92,34800.729999999996,74,570.24,4,6.0,0.6486486486486487,740,720,1460
135232948,Valladolid,HR,634459297,390.8,975.85,16,58.400000000000006,1,3.0,0.75,160,180,340
135252740,Islas Baleares,AR,221686221,4709.68,1944.05,32,57.11,1,3.0,0.375,320,180,500
135255709,Madrid,HR,941958057,5912.99,3500.4,52,65.44,1,4.0,0.23076923076923078,520,180,700
135292889,Barcelona,AR,908993212,88.5,69.7,1,69.7,1,1.0,12.0,10,180,190
135330215,Barcelona,HR,454554895,679.655,3203.31,32,97.065,1,2.5,0.375,320,180,500
135338037,Barcelona,AR,908993212,416.33,259.93,5,51.21,2,1.0,4.8,50,360,410
135354875,Madrid,HR,118557953,54.0,87.36,1,87.36,1,1.0,12.0,10,180,190
135375116,Malaga,AR,385906115,2615.88,858.35,7,138.495,1,1.0,1.7142857142857142,70,180,250
135386892,Madrid,HR,526163151,374.196,662.1,7,87.7,4,1.5,6.857142857142857,70,720,790
135406859,Alicante,AR,729030652,2438.0,1037.14,9,109.58500000000001,0,1.0,0.0,90,0,90
135408361,Malaga,AR,59055754,5084.65,2463.43,32,75.76,0,3.0,0.0,320,0,320
135424769,Madrid,HR,941958057,3.09,52.14,1,52.14,1,1.0,12.0,10,180,190
135459449,Malaga,AR,137842064,948.0,304.66,2,89.36500000000001,0,1.0,0.0,20,0,20
135532157,Madrid,HR,143612882,35.88,80.76,1,80.76,1,1.0,12.0,10,180,190
135549713,Castellón,AR,988985367,9401.304,2985.4700000000003,12,238.37,1,1.0,1.0,120,180,300
135562762,Barcelona,AR,368568690,7329.17,3162.56,17,103.47999999999999,2,2.0,1.411764705882353,170,360,530
135650699,Barcelona,AR,370050701,8560.94,4242.17,22,205.52,2,2.0,1.0909090909090908,220,360,580
135657154,Santander,HR,870851098,1310.128,7892.76,32,171.77800000000002,4,3.0,1.5,320,720,1040
135684649,Barcelona,AR,417891187,7878.0,3441.54,24,136.35,0,3.0,0.0,240,0,240
135698325,Barcelona,AR,9820087,89.52,124.53999999999999,2,62.269999999999996,1,1.0,6.0,20,180,200
135702834,Malaga,HR,137842064,300.0,374.54,2,187.27,2,2.0,12.0,20,360,380
135845939,Barcelona,AR,833922597,2862.4900000000002,1649.4,22,67.6075,2,2.0,1.0909090909090908,220,360,580
135881409,Almeria,AR,525968071,1404.0,500.28,9,52.72,0,1.0,0.0,90,0,90
135918421,Valencia,AR,327176535,905.8,652.62,6,91.77,0,1.0,0.0,60,0,60
135962735,Pamplona,HR,492242510,60.0,1077.6,10,107.82,0,1.0,0.0,100,0,100
135982897,Madrid,AR,717625137,3638.858,4784.82,37,114.495,2,3.0,0.6486486486486487,370,360,730
136012438,Madrid,AR,140979423,4734.53,3947.13,38,82.0925,2,3.0,0.631578947368421,380,360,740
136042186,Barcelona,AR,908993212,8375.995,5624.3,31,153.11,4,3.0,1.5483870967741935,310,720,1030
136044752,Santander,HR,74716188,83.4,127.3,2,63.65,0,1.0,0.0,20,0,20
136049782,Asturias,HR,494807125,360.938,415.21000000000004,8,50.85,4,2.0,6.0,80,720,800
136083427,Murcia,HR,733727842,1512.0,440.5,2,220.25,1,1.0,6.0,20,180,200
136096274,Girona,HR,374105061,2240.0,703.36,2,351.68,0,1.0,0.0,20,0,20
136108131,Madrid,HR,526163151,2356.518,8023.21,38,191.435,0,3.0,0.0,380,0,380
136157296,Madrid,HR,244328661,324.0,466.56000000000006,8,51.84,0,1.0,0.0,80,0,80
136180577,Barcelona,AR,912914265,2568.0,1004.1,14,70.13499999999999,1,2.0,0.8571428571428571,140,180,320
136184322,Madrid,HR,526597557,1500.35,1501.94,18,82.935,0,1.5,0.0,180,0,180
136219074,Asturias,HR,510982509,420.0,465.78000000000003,7,66.54,0,1.0,0.0,70,0,70
136224629,Barcelona,HR,669638659,541.77,1041.34,6,122.575,4,6.0,8.0,60,720,780
136229745,Murcia,HR,385265118,6588.0,2224.32,35,57.6,0,3.0,0.0,350,0,350
136257703,Malaga,AR,424808266,4857.516,2694.58,45,55.667500000000004,2,4.0,0.5333333333333333,450,360,810
136266412,Madrid,HR,4222253,10.09,157.93,3,62.6275,1,1.5,4.0,30,180,210
136288450,Madrid,AR,140979423,315.86,350.45,3,121.91749999999999,4,1.5,16.0,30,720,750
136309163,Asturias,HR,953968677,21.0,22.4,1,22.4,0,1.0,0.0,10,0,10
136319214,Barcelona,AR,963334454,1638.8500000000001,2358.45,28,79.545,2,2.0,0.8571428571428571,280,360,640
136326624,Madrid,HR,118442112,2566.688,2746.55,39,65.58500000000001,4,3.0,1.2307692307692308,390,720,1110
136330886,Santander,HR,870851098,191.92,941.92,12,83.045,0,1.0,0.0,120,0,120
136343921,Islas Baleares,AR,242339558,183.204,136.42000000000002,2,68.21000000000001,2,1.0,12.0,20,360,380
136357024,Madrid,HR,827413577,1191.58,1346.34,23,57.17,4,2.0,2.0869565217391304,230,720,950
136393888,Madrid,HR,559028793,789.75,668.8199999999999,6,113.58500000000001,1,1.0,2.0,60,180,240
136453905,Barcelona,AR,572697400,268.712,235.74,1,235.74,0,1.0,0.0,10,0,10
136457028,Madrid,HR,978663742,903.2139999999999,2568.97,15,155.39999999999998,4,3.0,3.2,150,720,870
136470070,Barcelona,HR,900389803,2292.0,876.0500000000001,11,83.62,0,1.0,0.0,110,0,110
136470525,Alicante,AR,91937945,2032.26,1176.76,15,78.1,0,1.0,0.0,150,0,150
136472940,Alicante,AR,218497097,24540.75,10108.28,52,184.66750000000002,0,4.0,0.0,520,0,520
136498725,Girona,AR,982751127,2811.59,1617.3,17,78.49000000000001,2,2.0,1.411764705882353,170,360,530
136523749,Sevilla,AR,900282314,421.14,689.53,15,50.21,1,1.0,0.8,150,180,330
136532786,Barcelona,HR,317564580,1382.189,5244.93,35,152.66250000000002,4,3.0,1.3714285714285714,350,720,1070
136547223,Madrid,AR,677360818,6208.882,4094.81,22,179.6375,2,2.0,1.0909090909090908,220,360,580
136578857,Murcia,AR,733727842,75604.148,29672.350000000002,72,414.98249999999996,4,6.0,0.6666666666666666,720,720,1440
136580742,Malaga,HR,627274984,377.03000000000003,521.64,10,53.76,4,3.0,4.8,100,720,820
136584591,Castellón,HR,224182342,12684.119999999999,7588.610000000001,8,845.6,0,3.0,0.0,80,0,80
136604806,Barcelona,HR,101664247,708.0,745.1700000000001,30,25.26,1,3.0,0.4,300,180,480
136614993,Barcelona,AR,701824108,709.885,1180.25,15,74.6625,2,1.5,1.6,150,360,510
136663914,Sevilla,HR,739051795,358.02,736.87,10,76.14,2,1.0,2.4,100,360,460
136685114,Madrid,HR,627902053,1177.45,2023.78,27,71.87,4,2.0,1.7777777777777777,270,720,990
136711978,Pamplona,HR,229902947,1040.286,5274.65,44,115.07,0,4.0,0.0,440,0,440
136782557,Barcelona,AR,963334454,3480.465,1757.04,24,75.5375,2,2.0,1.0,240,360,600
136808054,Madrid,HR,118557953,2514.56,3394.52,42,67.16,4,4.0,1.1428571428571428,420,720,1140
136845510,Malaga,HR,137842064,2906.48,5158.33,13,379.98,1,1.0,0.9230769230769231,130,180,310
136911352,Madrid,HR,268093511,570.0,649.72,11,69.12,2,1.0,2.1818181818181817,110,360,470
136932887,Pamplona,HR,229902947,1744.87,4690.85,46,93.32,4,4.0,1.0434782608695652,460,720,1180
136945162,Murcia,HR,733727842,240.0,432.90999999999997,3,152.4675,0,1.5,0.0,30,0,30
136957412,Madrid,HR,621775730,317.106,625.89,15,37.5,0,2.5,0.0,150,0,150
136958213,Barcelona,AR,496352806,58219.694,26047.74,53,468.275,1,4.0,0.22641509433962265,530,180,710
136958326,Castellón,HR,224182342,157.42,2093.83,26,87.60499999999999,0,2.0,0.0,260,0,260
136974073,Córdoba,HR,606571522,220.46,1510.92,17,94.28999999999999,2,2.0,1.411764705882353,170,360,530
137004672,Madrid,AR,67471079,2403.636,2258.35,24,82.25,1,2.0,0.5,240,180,420
137045203,Madrid,AR,793032552,1379.98,1887.03,30,62.772499999999994,2,2.0,0.8,300,360,660
137064512,Madrid,AR,264540799,1640.36,1166.74,8,139.73000000000002,2,2.0,3.0,80,360,440
137096616,Alicante,HR,39304770,116.13,430.12,5,83.81,4,2.0,9.6,50,720,770
137115229,Barcelona,AR,370050701,388.41,219.47,1,109.735,2,1.0,24.0,10,360,370
137146828,Madrid,HR,978663742,17.0,84.25,1,84.25,1,1.0,12.0,10,180,190
137203969,Madrid,HR,987512243,8.1,90.83,1,90.83,4,1.0,48.0,10,720,730
137204323,Cádiz,HR,483340469,6319.835999999999,22994.22,51,475.665,4,4.0,0.9411764705882353,510,720,1230
137219081,Barcelona,AR,368568690,8035.8,4438.7300000000005,36,90.79499999999999,4,3.0,1.3333333333333333,360,720,1080
137223014,Islas Baleares,AR,159743173,15959.04,11600.78,51,187.35250000000002,4,4.0,0.9411764705882353,510,720,1230
137244953,Madrid,HR,941958057,56.400000000000006,387.62,6,52.089999999999996,1,1.5,2.0,60,180,240
137264501,Madrid,HR,827413577,1010.25,1998.6399999999999,14,140.52749999999997,1,1.0,0.8571428571428571,140,180,320
137283160,Girona,AR,374105061,867.52,2045.17,15,140.71,2,2.0,1.6,150,360,510
137285359,Madrid,HR,4222253,2301.82,3955.21,52,65.75874999999999,1,4.5,0.23076923076923078,520,180,700
137292984,Madrid,HR,827413577,18091.538,36935.35,95,361.1825,4,8.0,0.5052631578947369,950,720,1670
137393186,Asturias,HR,687232282,2198.16,2626.0299999999997,52,52.394999999999996,4,4.5,0.9230769230769231,520,720,1240
137465226,Islas Baleares,HR,221686221,2205.55,4643.34,45,106.75,4,4.0,1.0666666666666667,450,720,1170
137588980,Asturias,HR,494807125,4613.106,14006.5,50,284.16999999999996,4,4.0,0.96,500,720,1220
137589161,Madrid,HR,987512243,322.8,646.04,9,93.34,0,1.0,0.0,90,0,90
137606628,Malaga,AR,59055754,6781.65,3521.58,32,94.67,1,3.5,0.375,320,180,500
137634404,Malaga,AR,247664960,14956.36,4997.22,25,206.92000000000002,0,2.0,0.0,250,0,250
137642181,Burgos,AR,16717207,3532.6,3745.42,47,79.17249999999999,2,4.0,0.5106382978723404,470,360,830
137677453,Cádiz,HR,354010580,1746.0,2414.79,47,48.385,0,4.0,0.0,470,0,470
137762561,Madrid,AR,993581538,877.46,576.75,10,55.84,2,1.0,2.4,100,360,460
137768188,Almeria,HR,902429632,2646.0,813.2,3,232.34,0,1.0,0.0,30,0,30
137783939,Almeria,HR,937805441,255.0,83.79,1,83.79,0,1.0,0.0,10,0,10
137784647,Barcelona,AR,833922597,3321.7,1073.68,9,102.99,2,1.0,2.6666666666666665,90,360,450
137796195,Madrid,AR,600887009,3123.416,3751.91,40,87.07,2,3.5,0.6,400,360,760
137810062,Barcelona,HR,683267773,531.69,436.5,5,120.0,4,1.0,9.6,50,720,770
137819908,Sevilla,HR,462513607,672.0,846.21,10,74.58500000000001,1,1.0,1.2,100,180,280
137823378,Madrid,HR,972073619,2475.95,2814.2200000000003,35,81.17,4,3.0,1.3714285714285714,350,720,1070
137865161,Madrid,AR,358006057,5715.329,5742.73,51,106.3425,4,4.0,0.9411764705882353,510,720,1230
137893604,Valencia,AR,460456701,3348.0,1074.51,4,222.64,1,1.0,3.0,40,180,220
137920139,Madrid,HR,978663742,1790.902,5511.26,47,103.2225,1,4.0,0.2553191489361702,470,180,650
137963620,Córdoba,AR,606571522,373.516,522.03,13,42.010000000000005,2,1.0,1.8461538461538463,130,360,490
137988409,Asturias,HR,510982509,3214.317,9536.94,56,171.56,2,5.0,0.42857142857142855,560,360,920
137998187,Girona,HR,916155200,1977.767,4203.94,33,113.3725,0,3.5,0.0,330,0,330
138000091,Malaga,HR,59055754,78.325,822.86,13,78.85,0,2.0,0.0,130,0,130
138004418,Valladolid,HR,447488148,693.2,2120.84,27,73.99000000000001,0,2.0,0.0,270,0,270
138019199,Madrid,HR,118557953,1356.961,2762.9700000000003,20,147.86,1,2.0,0.6,200,180,380
138027571,Barcelona,AR,368568690,6599.315,4055.43,18,167.7,4,1.0,2.6666666666666665,180,720,900
138035291,Malaga,HR,385906115,819.88,816.9399999999999,13,56.465,1,2.0,0.9230769230769231,130,180,310
138106834,Burgos,AR,16717207,1371.05,3321.5099999999998,26,115.6375,2,2.0,0.9230769230769231,260,360,620
138113763,Barcelona,HR,317564580,7829.344,28233.82,69,300.0,8,8.0,1.391304347826087,690,1440,2130
138122852,Barcelona,AR,313095800,7258.523999999999,4979.38,22,219.76,4,4.0,2.1818181818181817,220,720,940
138133376,Valladolid,HR,447488148,2281.592,3061.31,42,69.625,4,4.0,1.1428571428571428,420,720,1140
138173552,Pamplona,HR,674788251,2553.6,2939.13,43,62.17,3,4.0,0.8372093023255814,430,540,970
138192075,Barcelona,HR,977036215,1425.6,1532.0,21,70.4,1,2.0,0.5714285714285714,210,180,390
138195226,Barcelona,HR,977036215,17427.74,27486.53,54,524.0825,4,4.5,0.8888888888888888,540,720,1260
138216022,Malaga,HR,247664960,2893.525,4586.06,47,83.0275,1,4.0,0.2553191489361702,470,180,650
138241060,Madrid,HR,526597557,2832.0,4064.67,77,52.905,0,7.0,0.0,770,0,770
138254518,Burgos,HR,466760699,636.0,3477.06,37,89.4825,0,3.0,0.0,370,0,370
138283965,Tarragona,AR,513990441,6601.32,3317.14,32,95.84,1,4.0,0.375,320,180,500
138292027,Almeria,HR,902429632,9369.0,2898.02,13,174.255,1,1.0,0.9230769230769231,130,180,310
138326696,Madrid,HR,64444732,24.27,775.51,15,50.07,1,2.5,0.8,150,180,330
138333446,Santander,HR,627758323,337.25,313.09000000000003,6,51.84,0,1.0,0.0,60,0,60
138335078,Cádiz,HR,483340469,18.0,49.89,2,24.945,0,2.0,0.0,20,0,20
138392052,Malaga,AR,247664960,3916.46,2100.46,25,84.19999999999999,0,2.0,0.0,250,0,250
138413984,Asturias,AR,687232282,2350.64,3737.05,53,71.71,2,4.0,0.4528301886792453,530,360,890
138427771,Barcelona,AR,496352806,813.22,454.53,5,85.59,1,1.0,2.4,50,180,230
138428459,Asturias,HR,953968677,4240.0,26324.62,36,727.2,0,4.0,0.0,360,0,360
138434224,Islas Baleares,AR,465693592,310.0,120.53,2,60.265,1,1.0,6.0,20,180,200
138446320,Madrid,AR,67471079,1663.9240000000002,1384.71,13,87.49000000000001,2,1.0,1.8461538461538463,130,360,490
138532653,Madrid,HR,940421758,75.0,120.0,1,120.0,1,1.0,12.0,10,180,190
138554904,Pamplona,HR,635704728,184.956,595.26,5,109.68,0,2.5,0.0,50,0,50
138557579,Malaga,AR,59055754,7490.52,2572.72,21,100.35,0,2.0,0.0,210,0,210
138599724,Madrid,HR,621775730,146.934,2052.42,23,91.14,1,2.0,0.5217391304347826,230,180,410
138599868,Barcelona,HR,838689983,9.0,23.95,1,23.95,1,1.0,12.0,10,180,190
138601882,Barcelona,AR,454554895,4496.37,2088.67,19,102.82,2,2.0,1.263157894736842,190,360,550
138638412,Girona,HR,374105061,3912.48,11451.56,38,274.2525,0,3.5,0.0,380,0,380
138696753,Islas Baleares,HR,159743173,2450.81,1246.76,19,49.120000000000005,2,2.0,1.263157894736842,190,360,550
138724465,Valladolid,HR,447488148,2744.654,3718.3500000000004,25,145.04375,2,2.0,0.96,250,360,610
138725315,Valencia,HR,376164172,1043.25,370.94,7,52.43,0,1.0,0.0,70,0,70
138763380,Murcia,HR,205150913,2639.4480000000003,1859.6999999999998,28,62.68,0,2.5,0.0,280,0,280
138771943,Valencia,AR,249555220,5656.7300000000005,5187.0599999999995,53,87.445,1,4.0,0.22641509433962265,530,180,710
138818236,Granada,HR,64275733,7298.82,13087.25,10,1311.24,1,1.0,1.2,100,180,280
138840302,Cádiz,HR,483340469,81.57,223.12,4,52.2,1,1.0,3.0,40,180,220
138841098,Pamplona,HR,229902947,3716.898,16230.02,53,300.10499999999996,4,4.0,0.9056603773584906,530,720,1250
138860549,Madrid,HR,941958057,215.278,1017.23,6,108.3575,1,1.0,2.0,60,180,240
138860979,Valladolid,AR,256358709,197.88,217.01,5,54.63,1,1.0,2.4,50,180,230
138906403,Madrid,AR,67471079,1162.94,437.93,6,51.92,1,1.0,2.0,60,180,240
138918101,Madrid,AR,600887009,3557.72,2584.77,31,76.1675,2,3.0,0.7741935483870968,310,360,670
138945724,Córdoba,HR,598203905,533.7,1268.08,20,58.537499999999994,1,2.0,0.6,200,180,380
138987242,Barcelona,AR,417891187,12194.002,6408.01,46,140.9425,0,4.0,0.0,460,0,460
138993245,Córdoba,HR,598203905,4.8,105.6,2,52.8,1,1.0,6.0,20,180,200
138996957,Barcelona,HR,613423212,4398.0,6155.72,25,268.67499999999995,0,2.0,0.0,250,0,250
139015798,Asturias,HR,510982509,31266.670000000002,57590.34,62,771.975,4,5.0,0.7741935483870968,620,720,1340
139030542,Santander,HR,74716188,910.98,229.8,2,114.9,0,2.0,0.0,20,0,20
139070558,Barcelona,HR,900389803,1286.25,2051.83,31,64.975,2,3.5,0.7741935483870968,310,360,670
139123265,Sevilla,HR,6055803,433.36,567.27,23,25.26,2,2.5,1.0434782608695652,230,360,590
139128784,Madrid,HR,145542062,1077.7,1561.71,30,52.29,4,3.0,1.6,300,720,1020
139129191,Barcelona,HR,101664247,3378.56,3370.23,37,93.21,2,3.0,0.6486486486486487,370,360,730
139151067,Granada,AR,388409380,6274.4400000000005,3987.0,44,70.345,4,4.0,1.0909090909090908,440,720,1160
139152798,Barcelona,AR,496352806,1055.4279999999999,1344.9099999999999,8,179.685,2,1.0,3.0,80,360,440
139154341,Girona,HR,374105061,710.96,1716.18,18,91.74000000000001,2,3.0,1.3333333333333333,180,360,540
139225051,Madrid,HR,268093511,5213.026,8043.54,46,170.4175,4,4.0,1.0434782608695652,460,720,1180
139226571,Madrid,AR,264540799,1676.173,1301.1000000000001,16,80.81,1,1.0,0.75,160,180,340
139247292,Barcelona,AR,82543796,11327.379,8105.179999999999,37,197.8125,4,3.5,1.2972972972972974,370,720,1090
139261354,Madrid,HR,978663742,1057.0,1481.89,22,55.28,1,1.5,0.5454545454545454,220,180,400
139307513,Barcelona,AR,313095800,19343.468,8674.289999999999,29,231.9,2,3.0,0.8275862068965517,290,360,650
139351137,Islas Baleares,AR,221686221,68.678,208.61,1,104.305,2,1.0,24.0,10,360,370
139389052,Madrid,HR,244328661,1306.0,8111.889999999999,49,140.98,2,4.0,0.4897959183673469,490,360,850
139430870,Barcelona,AR,82543796,2451.0,725.9399999999999,13,56.4,1,1.0,0.9230769230769231,130,180,310
139434706,Pamplona,HR,635704728,1199.239,3311.8,38,79.055,2,4.0,0.631578947368421,380,360,740
139441615,Barcelona,HR,572697400,8534.58,12232.79,48,250.435,2,4.0,0.5,480,360,840
139496138,Valladolid,HR,447488148,1436.42,6063.97,39,141.14499999999998,4,3.0,1.2307692307692308,390,720,1110
139499952,Murcia,HR,733727842,7321.469999999999,7636.01,48,142.6475,4,4.0,1.0,480,720,1200
139568730,Valencia,HR,327176535,222.77,176.64,1,176.64,0,1.0,0.0,10,0,10
139597894,Islas Baleares,HR,469564819,260.0,95.13,2,47.565,1,1.0,6.0,20,180,200
139603932,Pamplona,HR,674788251,96.126,607.53,2,303.765,1,1.0,6.0,20,180,200
139607896,Madrid,HR,978663742,320.0,957.55,9,98.5175,4,2.0,5.333333333333333,90,720,810
139637683,Barcelona,HR,838689983,691.05,1755.75,21,83.13749999999999,2,2.0,1.1428571428571428,210,360,570
139697153,Valencia,AR,52875287,504.0,156.72,3,52.44,0,1.0,0.0,30,0,30
139725828,Madrid,HR,400328751,704.1510000000001,1542.57,22,72.2025,2,2.0,1.0909090909090908,220,360,580
139736756,Madrid,HR,940421758,2281.7799999999997,2814.9500000000003,38,71.1825,4,3.0,1.263157894736842,380,720,1100
139792187,Santander,HR,627758323,1185.65,1231.54,22,51.14,2,2.0,1.0909090909090908,220,360,580
139808737,Madrid,AR,140979423,2915.303,2686.19,23,107.38,2,2.0,1.0434782608695652,230,360,590
139819860,Barcelona,HR,572697400,149.6,664.9399999999999,6,106.86,0,1.0,0.0,60,0,60
139837245,Valladolid,HR,447488148,74.905,249.11,4,68.805,1,1.0,3.0,40,180,220
139862929,Madrid,AR,215700341,1392.94,748.66,11,54.730000000000004,2,1.0,2.1818181818181817,110,360,470
139878907,Tarragona,AR,482974154,3791.442,3245.8499999999995,17,111.0,4,2.0,2.823529411764706,170,720,890
139906355,Valencia,HR,52875287,2531.148,4088.4,50,78.28750000000001,4,4.0,0.96,500,720,1220
139909050,Barcelona,AR,187031601,5298.096,2388.7,39,59.855000000000004,1,4.0,0.3076923076923077,390,180,570
139940708,Burgos,AR,16717207,15904.8,5526.0,10,559.32,1,1.0,1.2,100,180,280
139943812,Santander,AR,77675001,939.0,897.38,14,61.72,1,2.0,0.8571428571428571,140,180,320
139955195,Barcelona,HR,613423212,354.554,1865.8400000000001,33,54.7375,0,4.5,0.0,330,0,330
139960794,Madrid,HR,526163151,25.919999999999998,154.54,4,38.635,1,1.0,3.0,40,180,220
139961114,Barcelona,AR,9820087,866.775,1257.44,12,100.5675,2,2.0,2.0,120,360,480
139968428,Madrid,HR,621775730,15.9,173.86,2,86.93,1,1.0,6.0,20,180,200
140019682,Madrid,HR,64444732,128.09,886.5899999999999,11,81.94,4,1.0,4.363636363636363,110,720,830
140023801,Barcelona,HR,455263770,7403.52,7128.02,52,122.79249999999999,4,4.0,0.9230769230769231,520,720,1240
140041582,Islas Baleares,AR,242339558,2887.189,3133.26,23,70.24000000000001,3,3.0,1.565217391304348,230,540,770
140082862,Madrid,HR,975167123,5.6,91.46,1,91.46,1,1.0,12.0,10,180,190
140089097,Murcia,AR,205150913,24.0,78.42,1,78.42,0,1.0,0.0,10,0,10
140096245,Valencia,HR,998162842,1692.0,763.5600000000001,4,230.58,1,1.0,3.0,40,180,220
140107716,Santander,HR,870851098,1902.75,14666.29,39,337.75,4,4.0,1.2307692307692308,390,720,1110
140110870,Madrid,HR,118557953,592.584,462.24,7,74.4,1,1.0,1.7142857142857142,70,180,250
140135940,Barcelona,AR,833922597,2253.74,875.98,10,90.03999999999999,1,1.0,1.2,100,180,280
140156250,Madrid,HR,621775730,2249.932,6255.12,34,173.09,0,3.5,0.0,340,0,340
140157695,Sevilla,HR,869509590,2349.32,1819.56,24,79.245,2,2.0,1.0,240,360,600
140163884,Madrid,AR,140979423,102.94,193.56,1,193.56,2,1.0,24.0,10,360,370
140202375,Córdoba,HR,606571522,41258.0,169111.82,55,2325.9375,0,4.5,0.0,550,0,550
140208438,Girona,AR,982751127,105.89,309.94,4,72.52,0,1.0,0.0,40,0,40
140223516,Madrid,AR,677360818,4820.4,3986.44,24,147.855,2,2.0,1.0,240,360,600
140236540,Madrid,HR,569368827,830.734,3838.12,40,97.035,4,4.0,1.2,400,720,1120
140240587,Madrid,HR,400328751,1876.0,805.79,16,51.245000000000005,0,2.0,0.0,160,0,160
140261014,Islas Baleares,HR,221686221,311.924,220.59999999999997,3,66.77,2,1.0,8.0,30,360,390
140269662,Madrid,AR,358006057,218.744,788.59,4,213.41000000000003,1,1.0,3.0,40,180,220
140286234,Valencia,AR,998162842,1848.0,659.83,7,92.14,0,1.0,0.0,70,0,70
140301804,Valencia,AR,249555220,460.62,308.53999999999996,5,60.239999999999995,0,1.0,0.0,50,0,50
140302863,Islas Baleares,HR,465693592,240.0,72.0,2,36.0,1,2.0,6.0,20,180,200
140318226,Valencia,AR,52875287,2599.712,1017.15,18,53.67,0,1.5,0.0,180,0,180
140325531,Madrid,HR,143612882,269.044,447.39,9,52.2325,2,1.5,2.6666666666666665,90,360,450
140347904,Madrid,HR,627902053,240.0,272.32,2,136.16,3,2.0,18.0,20,540,560
140348377,Islas Baleares,HR,469564819,3060.358,8070.4400000000005,39,175.83499999999998,2,4.0,0.6153846153846154,390,360,750
140383101,Alicante,HR,218497097,591.6,422.58,8,51.894999999999996,0,1.0,0.0,80,0,80
140413017,Valencia,HR,327176535,256.65,102.84,2,51.42,0,1.0,0.0,20,0,20
140487804,Valencia,AR,937854151,15162.86,4452.58,27,133.79250000000002,1,2.0,0.4444444444444444,270,180,450
140530596,Barcelona,HR,950885533,1661.0,798.42,14,55.91,0,1.0,0.0,140,0,140
140532933,Madrid,HR,64444732,3281.0499999999997,2708.73,34,73.37,4,4.0,1.411764705882353,340,720,1060
140561645,Burgos,HR,16717207,4882.1,9754.77,46,215.055,1,4.0,0.2608695652173913,460,180,640
140570976,Almeria,AR,937805441,11100.76,6230.48,51,112.27250000000001,4,4.0,0.9411764705882353,510,720,1230
140572642,Barcelona,AR,912914265,11761.982,5078.41,48,103.25,2,4.0,0.5,480,360,840
140577062,Madrid,HR,627902053,171.403,526.97,7,67.27,4,1.0,6.857142857142857,70,720,790
140621504,Madrid,HR,143612882,221.5,259.7,1,259.7,4,1.0,48.0,10,720,730
140635231,Madrid,HR,987512243,1810.746,2374.62,28,79.88499999999999,4,3.0,1.7142857142857142,280,720,1000
140684296,Asturias,HR,687232282,354.9,1660.43,19,85.1,0,2.0,0.0,190,0,190
140713307,Barcelona,HR,613423212,1506.0,1597.0,11,141.34,0,1.0,0.0,110,0,110
140741979,Barcelona,AR,963334454,3461.08,1487.92,19,65.25999999999999,2,2.0,1.263157894736842,190,360,550
140774450,Sevilla,HR,739051795,3697.8,4303.19,52,64.08,4,5.5,0.9230769230769231,520,720,1240
140814022,Murcia,AR,205150913,7679.64,2360.25,15,192.29749999999999,1,1.5,0.8,150,180,330
140856551,Barcelona,HR,73572425,2187.2200000000003,18610.65,51,366.75,4,4.0,0.9411764705882353,510,720,1230
140859577,Barcelona,HR,613423212,7382.4800000000005,5997.4800000000005,93,64.25,8,7.5,1.032258064516129,930,1440,2370
140861860,Bilbao,HR,173458097,802.446,3213.91,34,86.34,4,3.0,1.411764705882353,340,720,1060
140887625,Malaga,HR,424808266,3360.0,3746.71,37,117.86,4,4.0,1.2972972972972974,370,720,1090
140911773,Madrid,AR,192302642,309.42,173.41,2,86.705,2,1.0,12.0,20,360,380
140920567,Malaga,AR,385906115,4647.0,1546.99,12,130.97,1,1.0,1.0,120,180,300
140923448,Malaga,AR,424808266,3321.3599999999997,1446.6,16,88.02,0,1.0,0.0,160,0,160
140924581,Madrid,HR,4222253,786.335,3682.77,48,64.82416666666668,1,4.0,0.25,480,180,660
140925896,Cádiz,AR,679784861,639.76,1084.33,18,63.385,2,2.0,1.3333333333333333,180,360,540
141052302,Barcelona,AR,833922597,7725.865,3458.25,19,158.61,1,1.0,0.631578947368421,190,180,370
141058201,Madrid,HR,569368827,3630.38,6774.84,51,137.985,2,4.0,0.47058823529411764,510,360,870
141108677,Madrid,AR,67471079,756.0,237.88,2,118.94,1,1.0,6.0,20,180,200
141184464,Valencia,AR,998162842,10397.52,3216.31,19,216.72,0,1.0,0.0,190,0,190
141187232,Burgos,HR,466760699,276.863,811.3,5,55.35,4,5.0,9.6,50,720,770
141188382,Madrid,AR,600887009,3056.334,2399.4,28,70.69999999999999,2,2.5,0.8571428571428571,280,360,640
141199272,Alicante,AR,729030652,3728.395,2312.85,30,63.87,2,3.0,0.8,300,360,660
141214991,Madrid,AR,358006057,3292.9,1361.32,14,86.41499999999999,1,1.0,0.8571428571428571,140,180,320
141236481,Bilbao,HR,61699796,3688.66,12064.91,53,221.945,4,5.0,0.9056603773584906,530,720,1250
141249706,Barcelona,AR,187031601,5388.0,1791.8799999999999,8,216.73000000000002,0,1.0,0.0,80,0,80
141252443,Madrid,AR,275609911,4380.0,2409.0,18,132.0,2,1.5,1.3333333333333333,180,360,540
